8.488827e+00,6.856360e+01,188
8.162333e+00,6.856360e+01,188
4.036708e+00,6.241371e+01,1.788000e+02
5.096075e+00,6.529346e+01,1.834000e+02
5.096075e+00,6.561196e+01,1.834000e+02
5.373246e+00,6.416288e+01,182
5.373246e+00,6.447896e+01,182
5.402770e+00,6.515105e+01,183
5.414579e+00,6.561196e+01,1.834000e+02
5.414579e+00,6.593046e+01,1.834000e+02
5.689320e+00,6.416288e+01,182
5.689320e+00,6.447896e+01,182
5.720580e+00,6.515105e+01,183
5.733084e+00,6.561196e+01,1.834000e+02
5.733084e+00,6.593046e+01,1.834000e+02
5.764344e+00,6.661020e+01,1.844000e+02
6.005393e+00,6.353074e+01,182
6.005393e+00,6.384681e+01,182
6.051588e+00,6.465645e+01,1.834000e+02
6.071387e+00,6.518752e+01,184
6.071387e+00,6.550707e+01,184
6.071387e+00,6.582661e+01,184
6.071387e+00,6.614616e+01,184
6.084585e+00,6.661020e+01,1.844000e+02
6.104383e+00,6.714822e+01,185
6.321466e+00,6.353074e+01,182
6.321466e+00,6.384681e+01,182
6.370093e+00,6.465645e+01,1.834000e+02
6.390933e+00,6.518752e+01,184
6.425667e+00,6.586308e+01,185
6.425667e+00,6.618436e+01,185
6.425667e+00,6.650565e+01,185
6.425667e+00,6.682693e+01,185
6.425667e+00,6.714822e+01,185
6.498954e+00,6.189480e+01,1.782000e+02
6.520836e+00,6.241371e+01,1.788000e+02
6.586482e+00,6.335568e+01,1.806000e+02
6.710480e+00,6.486797e+01,184
6.710480e+00,6.518752e+01,184
6.746950e+00,6.586308e+01,185
6.761538e+00,6.632747e+01,1.854000e+02
6.761538e+00,6.664944e+01,1.854000e+02
6.761538e+00,6.697142e+01,1.854000e+02
6.808428e+00,6.189480e+01,1.782000e+02
6.831352e+00,6.241371e+01,1.788000e+02
6.900124e+00,6.335568e+01,1.806000e+02
7.068233e+00,6.522051e+01,185
7.068233e+00,6.554180e+01,185
7.083516e+00,6.600549e+01,1.854000e+02
7.106440e+00,6.654212e+01,186
7.106440e+00,6.686514e+01,186
7.106440e+00,6.718816e+01,186
7.141868e+00,6.210320e+01,1.788000e+02
7.197788e+00,6.290241e+01,1.802000e+02
7.229743e+00,6.349601e+01,181
7.389516e+00,6.522051e+01,185
7.389516e+00,6.554180e+01,185
7.429460e+00,6.621910e+01,186
7.429460e+00,6.654212e+01,186
7.429460e+00,6.686514e+01,186
7.429460e+00,6.718816e+01,186
7.452384e+00,6.179268e+01,1.788000e+02
7.469056e+00,6.224213e+01,1.792000e+02
7.510736e+00,6.290241e+01,1.802000e+02
7.527408e+00,6.335568e+01,1.806000e+02
7.669120e+00,6.486797e+01,184
7.685792e+00,6.532923e+01,1.844000e+02
7.752480e+00,6.621910e+01,186
7.762900e+00,6.117165e+01,1.788000e+02
7.762900e+00,6.148217e+01,1.788000e+02
7.769152e+00,6.668522e+01,1.864000e+02
7.769152e+00,6.700894e+01,1.864000e+02
7.780267e+00,6.193092e+01,1.792000e+02
7.794160e+00,6.754938e+01,187
7.797633e+00,6.238107e+01,1.796000e+02
7.823683e+00,6.290241e+01,1.802000e+02
7.835840e+00,6.823710e+01,188
7.841050e+00,6.335568e+01,1.806000e+02
7.988667e+00,6.486797e+01,184
8.006033e+00,6.532923e+01,1.844000e+02
8.073416e+00,6.086113e+01,1.788000e+02
8.073416e+00,6.117165e+01,1.788000e+02
8.073416e+00,6.148217e+01,1.788000e+02
8.091477e+00,6.193092e+01,1.792000e+02
8.092867e+00,6.636151e+01,1.864000e+02
8.109538e+00,6.238107e+01,1.796000e+02
8.118916e+00,6.689987e+01,187
8.136283e+00,6.736843e+01,1.874000e+02
8.136283e+00,6.769388e+01,1.874000e+02
8.136630e+00,6.290241e+01,1.802000e+02
8.154692e+00,6.335568e+01,1.806000e+02
8.162333e+00,6.823710e+01,188
8.162333e+00,6.856360e+01,188
8.326275e+00,6.500899e+01,1.844000e+02
8.371428e+00,6.568351e+01,1.854000e+02
8.402688e+00,6.099729e+01,1.792000e+02
8.402688e+00,6.130850e+01,1.792000e+02
8.402688e+00,6.161971e+01,1.792000e+02
8.416581e+00,6.636151e+01,1.864000e+02
8.421444e+00,6.206916e+01,1.796000e+02
8.443673e+00,6.689987e+01,187
8.449578e+00,6.258947e+01,1.802000e+02
8.461735e+00,6.736843e+01,1.874000e+02
8.461735e+00,6.769388e+01,1.874000e+02
8.468334e+00,6.304204e+01,1.806000e+02
8.488827e+00,6.823710e+01,188
8.488827e+00,6.856360e+01,188
8.533980e+00,6.384681e+01,182
8.627760e+00,6.486797e+01,184
