-1.235427e+01,2.852070e+01,6.938501e+00
-1.084565e+01,2.380914e+01,2.151478e+00
-1.032279e+01,2.693824e+01,4.235137e+00
-8.211842e+00,2.615643e+01,4.112107e+00
-9.806278e+00,2.149342e+01,-1.624158e+00
-1.130372e+01,2.434470e+01,3.277799e+00
-1.334724e+01,2.409049e+01,5.890520e+00
-1.315495e+01,2.214268e+01,7.240211e+00
-1.308474e+01,1.809383e+01,6.285939e+00
-6.066181e+00,2.349524e+01,-1.334859e+00
-1.184248e+01,2.249405e+01,4.944245e+00
-9.595845e+00,2.651658e+01,3.937763e+00
-1.272861e+01,2.276177e+01,6.644560e+00
-1.266070e+01,2.302701e+01,6.031086e+00
-1.209368e+01,2.485578e+01,4.167508e+00
-1.294287e+01,2.329304e+01,5.379032e+00
-8.379870e+00,2.308345e+01,-2.169082e+00
-1.083544e+01,2.450043e+01,2.110350e+00
-1.052043e+01,1.854479e+01,1.904304e+00
-1.234088e+01,2.090867e+01,6.195764e+00
-1.230512e+01,1.906887e+01,5.707415e+00
-1.107193e+01,2.739526e+01,4.729486e+00
-7.677736e+00,2.757018e+01,6.301849e+00
-1.158861e+01,2.841096e+01,6.424744e+00
-1.272323e+01,1.879609e+01,6.282805e+00
-8.769412e+00,2.317866e+01,-1.613040e+00
-9.787562e+00,2.552889e+01,2.162822e+00
-7.864553e+00,2.615358e+01,4.150505e+00
-1.273383e+01,2.240815e+01,6.665599e+00
-1.131400e+01,2.364926e+01,3.319174e+00
-1.084830e+01,1.958142e+01,1.804857e+00
-1.072085e+01,2.010643e+01,5.773223e-01
-1.043384e+01,2.440304e+01,1.555767e+00
-1.232003e+01,2.231897e+01,6.111858e+00
-9.647144e+00,1.967448e+01,1.171645e-01
-1.274929e+01,1.703321e+01,6.387687e+00
-7.672525e+00,2.792276e+01,6.280872e+00
-1.178550e+01,2.634950e+01,4.714865e+00
-1.043894e+01,2.405843e+01,1.576269e+00
-1.243133e+01,2.555755e+01,4.087451e+00
-1.059794e+01,2.167354e+01,-5.128292e-01
-1.027370e+01,2.064840e+01,-4.144832e-01
-5.091218e+00,2.392009e+01,-6.487810e-01
-1.112507e+01,2.784865e+01,5.300661e+00
-1.292209e+01,2.469919e+01,5.295373e+00
-1.271802e+01,1.914867e+01,6.261828e+00
-7.292353e+00,2.462678e+01,1.283123e+00
-9.403570e+00,2.207872e+01,-2.220345e+00
-1.191870e+01,2.152676e+01,5.599716e+00
-1.062688e+01,2.241471e+01,-1.581587e-01
-8.690541e+00,2.235062e+01,-2.561642e+00
-1.061305e+01,2.065118e+01,-4.520038e-01
-9.539512e+00,2.055868e+01,-9.329270e-01
-1.032796e+01,2.658878e+01,4.255928e+00
-1.348512e+01,1.923138e+01,6.777079e+00
-5.462369e+00,2.469889e+01,-1.324973e-01
-1.048122e+01,2.794580e+01,5.970325e+00
-1.272844e+01,1.844352e+01,6.303781e+00
-1.171051e+01,2.444109e+01,3.831870e+00
-5.429531e+00,2.392286e+01,-6.861871e-01
-8.021628e+00,2.507254e+01,1.780346e+00
-8.329855e+00,2.747415e+01,5.631206e+00
-1.243650e+01,2.520808e+01,4.108242e+00
-5.128057e+00,2.435532e+01,-7.470146e-02
-9.371734e+00,1.906767e+01,7.893030e-01
-9.581529e+00,2.411376e+01,-1.469505e-01
-1.099637e+01,1.766136e+01,3.115390e+00
-1.189429e+01,1.898909e+01,5.152773e+00
-5.743106e+00,2.569015e+01,3.807592e+00
-1.220215e+01,1.751720e+01,4.604117e+00
-6.430474e+00,2.604355e+01,3.710336e+00
