5.876880e+00,-8.488827e+00,188
1.095316e+01,1.157905e+01,1.802000e+02
2.278368e+01,-2.315116e+01,2.116000e+02
2.002724e+01,1.268392e+01,1.922000e+02
3.898469e+01,-4.090197e+01,184
4.829670e+00,-1.287912e+00,1.854000e+02
4.303112e+00,-1.522640e+01,1.906000e+02
5.786573e+00,-3.063480e+01,196
8.750716e+00,-2.726185e+01,1.938000e+02
-1.832183e+00,2.565057e+00,211
2.928645e+01,-1.689603e+01,2.162000e+02
1.628854e+01,-6.108204e+00,1.954000e+02
6.543760e+00,-1.112439e+01,1.884000e+02
7.427376e+00,-2.768386e+01,1.944000e+02
8.269173e+01,-3.783537e+01,2.246000e+02
2.485795e+01,1.450047e+01,1.988000e+02
4.309712e+01,-4.015868e+01,188
1.021160e+01,-3.063480e+01,196
7.962617e+00,2.548037e+00,1.834000e+02
-2.572351e+00,2.939829e+00,2.116000e+02
3.702226e+00,-2.288649e+01,1.938000e+02
7.106440e+00,-4.845300e+00,186
-3.768567e+00,-1.281313e+01,217
1.402706e+01,-2.052740e+01,197
2.246552e+01,1.395585e+01,196
1.352308e+01,3.219780e+00,1.854000e+02
-2.184032e+00,9.100134e+00,2.096000e+02
1.769073e+01,7.009534e+00,1.922000e+02
1.059714e+00,-1.942809e+01,2.034000e+02
4.643847e+00,-1.691687e+01,191
1.369570e+01,9.873644e+00,1.834000e+02
5.268699e+01,-3.831781e+01,197
-3.619213e-01,-2.461065e+01,2.084000e+02
2.725455e+01,1.782028e+01,2.012000e+02
1.912487e+01,8.723624e+00,1.932000e+02
-1.832183e+00,-1.465747e+01,211
1.721801e+01,1.755562e+01,1.944000e+02
2.394863e+00,-1.026370e+00,197
1.933396e+01,-3.452493e+00,1.988000e+02
1.712214e+01,1.547578e+01,1.896000e+02
1.371272e+01,-6.529867e-01,188
2.559569e+01,-1.966046e+01,2.136000e+02
2.886548e+01,8.196372e+00,2.052000e+02
2.063646e+01,9.472475e+00,1.948000e+02
1.659802e+01,1.236715e+01,1.874000e+02
