-1.297707e+01,6.887828e+01,1.916000e+02
-1.330981e+01,6.887828e+01,1.916000e+02
-1.264432e+01,6.887828e+01,1.916000e+02
-1.364256e+01,6.887828e+01,1.916000e+02
-1.397530e+01,6.887828e+01,1.916000e+02
-1.590022e+01,6.630732e+01,1.948000e+02
-1.590022e+01,6.664562e+01,1.948000e+02
-1.552997e+01,6.617117e+01,1.944000e+02
-1.552997e+01,6.650878e+01,1.944000e+02
-1.548204e+01,6.529380e+01,1.938000e+02
-1.548204e+01,6.563037e+01,1.938000e+02
-1.522362e+01,6.157108e+01,1.948000e+02
-1.522362e+01,6.258599e+01,1.948000e+02
-1.522362e+01,6.292429e+01,1.948000e+02
-1.522362e+01,6.326260e+01,1.948000e+02
-1.519236e+01,6.178226e+01,1.944000e+02
-1.519236e+01,6.211987e+01,1.944000e+02
-1.514547e+01,6.428411e+01,1.938000e+02
-1.514547e+01,6.462067e+01,1.938000e+02
-1.514547e+01,6.495724e+01,1.938000e+02
-1.514547e+01,6.529380e+01,1.938000e+02
-1.514547e+01,6.563037e+01,1.938000e+02
-1.514547e+01,6.596694e+01,1.938000e+02
-1.514547e+01,6.630350e+01,1.938000e+02
-1.514547e+01,6.664007e+01,1.938000e+02
-1.502286e+01,5.804287e+01,1.966000e+02
-1.493116e+01,5.802794e+01,1.954000e+02
-1.493116e+01,5.836728e+01,1.954000e+02
-1.493116e+01,5.870663e+01,1.954000e+02
-1.493116e+01,5.904597e+01,1.954000e+02
-1.493116e+01,5.938531e+01,1.954000e+02
-1.493116e+01,5.972466e+01,1.954000e+02
-1.488532e+01,6.089448e+01,1.948000e+02
-1.488532e+01,6.123278e+01,1.948000e+02
-1.488532e+01,6.157108e+01,1.948000e+02
-1.485475e+01,6.178226e+01,1.944000e+02
-1.485475e+01,6.211987e+01,1.944000e+02
-1.485475e+01,6.245748e+01,1.944000e+02
-1.485475e+01,6.279509e+01,1.944000e+02
-1.480890e+01,6.293784e+01,1.938000e+02
-1.476306e+01,6.307851e+01,1.932000e+02
-1.476306e+01,6.341403e+01,1.932000e+02
-1.476306e+01,6.374956e+01,1.932000e+02
-1.476306e+01,6.408508e+01,1.932000e+02
-1.476306e+01,6.442061e+01,1.932000e+02
-1.476306e+01,6.475613e+01,1.932000e+02
-1.476306e+01,6.509166e+01,1.932000e+02
-1.476306e+01,6.542718e+01,1.932000e+02
-1.476306e+01,6.576270e+01,1.932000e+02
-1.471721e+01,6.656191e+01,1.926000e+02
-1.471721e+01,6.689640e+01,1.926000e+02
-1.471721e+01,6.723088e+01,1.926000e+02
-1.468664e+01,6.575610e+01,1.922000e+02
-1.468664e+01,6.608989e+01,1.922000e+02
-1.464079e+01,6.721456e+01,1.916000e+02
-1.459495e+01,6.733577e+01,191
-1.459182e+01,5.768859e+01,1.954000e+02
-1.459182e+01,5.802794e+01,1.954000e+02
-1.459182e+01,5.836728e+01,1.954000e+02
-1.459182e+01,5.870663e+01,1.954000e+02
-1.459182e+01,5.904597e+01,1.954000e+02
-1.459182e+01,5.938531e+01,1.954000e+02
-1.459182e+01,5.972466e+01,1.954000e+02
-1.459182e+01,6.006401e+01,1.954000e+02
-1.459182e+01,6.040335e+01,1.954000e+02
-1.456438e+01,6.752577e+01,1.906000e+02
-1.454701e+01,6.055618e+01,1.948000e+02
-1.454701e+01,6.089448e+01,1.948000e+02
-1.454701e+01,6.123278e+01,1.948000e+02
-1.454701e+01,6.157108e+01,1.948000e+02
-1.454701e+01,6.190939e+01,1.948000e+02
-1.451714e+01,6.211987e+01,1.944000e+02
-1.451714e+01,6.245748e+01,1.944000e+02
-1.448797e+01,6.750076e+01,1.896000e+02
-1.448797e+01,6.783003e+01,1.896000e+02
-1.448797e+01,6.815930e+01,1.896000e+02
-1.447234e+01,6.260128e+01,1.938000e+02
-1.442753e+01,6.274299e+01,1.932000e+02
-1.442753e+01,6.307851e+01,1.932000e+02
-1.442753e+01,6.341403e+01,1.932000e+02
-1.442753e+01,6.374956e+01,1.932000e+02
-1.442753e+01,6.408508e+01,1.932000e+02
-1.438273e+01,6.422054e+01,1.926000e+02
-1.438273e+01,6.455502e+01,1.926000e+02
-1.438273e+01,6.488951e+01,1.926000e+02
-1.438273e+01,6.522399e+01,1.926000e+02
-1.438273e+01,6.555847e+01,1.926000e+02
-1.435285e+01,6.575610e+01,1.922000e+02
-1.435285e+01,6.709125e+01,1.922000e+02
-1.430805e+01,6.588358e+01,1.916000e+02
-1.430805e+01,6.621632e+01,1.916000e+02
-1.430805e+01,6.654907e+01,1.916000e+02
-1.430805e+01,6.721456e+01,1.916000e+02
